country,date,total_vaccinations
Belgium,2021-07-23,13721203.0
Belgium,2021-07-24,13818007.0
Belgium,2021-07-25,13831860.0
Belgium,2021-07-26,13947145.0
Belgium,2021-07-27,14045626.0
Belgium,2021-07-28,14142374.0
Belize,2021-02-28,0.0
Belize,2021-03-02,417.0
Belize,2021-03-03,673.0
Belize,2021-03-04,817.0
Belize,2021-03-05,996.0
Belize,2021-03-09,1466.0
Belize,2021-03-10,2489.0
Belize,2021-03-11,4933.0
Belize,2021-03-12,7444.0
Belize,2021-03-15,9585.0
Belize,2021-03-16,10972.0
Belize,2021-03-17,11943.0
Belize,2021-03-18,13150.0
Belize,2021-03-19,15006.0
Belize,2021-03-22,16202.0
Belize,2021-03-23,17282.0
Belize,2021-03-24,18182.0
Belize,2021-03-26,20411.0
Belize,2021-03-31,22067.0
Belize,2021-04-07,23958.0
Belize,2021-04-09,27353.0
Belize,2021-04-12,28188.0
Belize,2021-04-13,29939.0
Belize,2021-04-15,33180.0
Belize,2021-04-16,34262.0
Belize,2021-04-20,35990.0
Belize,2021-04-21,37097.0
Belize,2021-04-22,38176.0
Belize,2021-04-23,39330.0
Belize,2021-04-27,41014.0
Belize,2021-04-28,42100.0
Belize,2021-05-03,44548.0
Belize,2021-05-05,46067.0
Belize,2021-05-06,46659.0
Belize,2021-05-07,47675.0
Belize,2021-05-11,49358.0
Belize,2021-05-12,50292.0
Belize,2021-05-14,52753.0
Belize,2021-05-17,53496.0
Belize,2021-05-18,64413.0
Belize,2021-05-19,66387.0
Belize,2021-05-21,70548.0
Belize,2021-05-25,71916.0
Belize,2021-05-27,74016.0
Belize,2021-05-28,75243.0
Belize,2021-06-01,76787.0
Belize,2021-06-02,77607.0
Belize,2021-06-03,78530.0
Belize,2021-06-04,80121.0
Belize,2021-06-11,88569.0
Belize,2021-06-15,93451.0
Belize,2021-06-16,95452.0
Belize,2021-06-17,97404.0
Belize,2021-06-23,106010.0
Belize,2021-07-01,118989.0
Belize,2021-07-02,123902.0
Belize,2021-07-05,127969.0
Belize,2021-07-06,131938.0
Belize,2021-07-07,136169.0
Belize,2021-07-08,139525.0
Belize,2021-07-13,147080.0
Belize,2021-07-15,152857.0
Belize,2021-07-16,155896.0
Belize,2021-07-19,158365.0
Belize,2021-07-20,160283.0
Belize,2021-07-22,165306.0
Belize,2021-07-23,168083.0
Belize,2021-07-26,173073.0
Belize,2021-07-27,175735.0
Benin,2021-05-12,10683.0
Benin,2021-05-21,12934.0
Benin,2021-06-08,26624.0
Benin,2021-06-28,46108.0
Benin,2021-07-12,52563.0
Benin,2021-07-24,57886.0
Bermuda,2021-01-10,0.0
Bermuda,2021-01-16,1665.0
Bermuda,2021-01-23,2932.0
Bermuda,2021-01-30,4897.0
Bermuda,2021-02-06,9095.0
Bermuda,2021-02-09,10000.0
Bermuda,2021-02-15,13155.0
Bermuda,2021-02-22,17073.0
Bermuda,2021-02-27,20705.0
Bermuda,2021-03-01,21387.0
Bermuda,2021-03-03,23939.0
Bermuda,2021-03-10,27727.0
Bermuda,2021-03-15,30481.0
Bermuda,2021-03-22,34204.0
Bermuda,2021-03-27,37788.0
Bermuda,2021-04-04,41152.0
Bermuda,2021-04-10,45761.0
Bermuda,2021-04-19,52337.0
Bermuda,2021-04-26,55904.0
Bermuda,2021-05-02,58193.0
Bermuda,2021-05-12,63994.0
Bermuda,2021-05-17,66564.0
Bermuda,2021-05-24,68822.0
Bermuda,2021-05-31,71114.0
Bermuda,2021-06-05,73702.0
Bermuda,2021-06-07,74852.0
Bermuda,2021-06-14,76860.0
Bermuda,2021-06-25,78413.0
Bermuda,2021-06-29,80722.0
Bermuda,2021-07-03,81845.0
Bermuda,2021-07-16,82050.0
Bermuda,2021-07-23,82468.0
Bhutan,2021-03-26,0.0
Bhutan,2021-03-27,85949.0
Bhutan,2021-03-28,183271.0
Bhutan,2021-03-29,274703.0
Bhutan,2021-03-30,340917.0
Bhutan,2021-03-31,394765.0
Bhutan,2021-04-01,434837.0
Bhutan,2021-04-02,453595.0
Bhutan,2021-04-03,459752.0
Bhutan,2021-04-04,466811.0
Bhutan,2021-04-05,468297.0
Bhutan,2021-04-06,469664.0
Bhutan,2021-04-07,470976.0
Bhutan,2021-04-08,472139.0
Bhutan,2021-04-09,473393.0
Bhutan,2021-04-10,474175.0
Bhutan,2021-04-11,474303.0
Bhutan,2021-04-12,475651.0
Bhutan,2021-04-13,476740.0
Bhutan,2021-04-14,477060.0
Bhutan,2021-04-15,477631.0
Bhutan,2021-04-16,478219.0
Bhutan,2021-04-17,478495.0
Bhutan,2021-04-18,478533.0
Bhutan,2021-04-19,478879.0
Bhutan,2021-04-20,479032.0
Bhutan,2021-04-21,479333.0
Bhutan,2021-04-22,479354.0
Bhutan,2021-04-23,479495.0
Bhutan,2021-04-24,479679.0
Bhutan,2021-04-25,479686.0
Bhutan,2021-04-26,480035.0
Bhutan,2021-04-27,480181.0
Bhutan,2021-04-28,480237.0
Bhutan,2021-04-29,480330.0
Bhutan,2021-04-30,480422.0
Bhutan,2021-05-01,480498.0
Bhutan,2021-05-02,480498.0
Bhutan,2021-05-04,480818.0
Bhutan,2021-05-05,480971.0
Bhutan,2021-05-06,481107.0
Bhutan,2021-05-07,481400.0
Bhutan,2021-05-08,481491.0
Bhutan,2021-05-10,481617.0
Bhutan,2021-05-11,481768.0
Bhutan,2021-05-12,481880.0
Bhutan,2021-05-14,481953.0
Bhutan,2021-05-15,482038.0
Bhutan,2021-05-16,482039.0
Bhutan,2021-05-17,482128.0
Bhutan,2021-05-18,482192.0
Bhutan,2021-05-19,482214.0
Bhutan,2021-05-20,482308.0
Bhutan,2021-05-21,482449.0
Bhutan,2021-05-22,482512.0
Bhutan,2021-05-24,482578.0
Bhutan,2021-05-25,482645.0
Bhutan,2021-05-26,482673.0
Bhutan,2021-05-27,482716.0
Bhutan,2021-06-13,484189.0
Bhutan,2021-06-20,484751.0
Bhutan,2021-07-05,486126.0
Bhutan,2021-07-12,487060.0
Bhutan,2021-07-18,488872.0
Bolivia,2021-01-28,0.0
Bolivia,2021-01-29,12.0
Bolivia,2021-01-30,39.0
Bolivia,2021-01-31,67.0
Bolivia,2021-02-01,570.0
Bolivia,2021-02-02,1593.0
Bolivia,2021-02-03,3560.0
Bolivia,2021-02-11,10167.0
Bolivia,2021-03-02,19487.0
Bolivia,2021-03-03,19865.0
Bolivia,2021-03-04,20025.0
Bolivia,2021-03-05,20110.0
Bolivia,2021-03-06,106182.0
Bolivia,2021-03-07,106905.0
Bolivia,2021-03-08,112066.0
Bolivia,2021-03-09,119080.0
Bolivia,2021-03-10,126889.0
Bolivia,2021-03-11,132286.0
Bolivia,2021-03-12,137150.0
Bolivia,2021-03-13,137787.0
Bolivia,2021-03-14,138218.0
Bolivia,2021-03-15,141810.0
Bolivia,2021-03-16,146039.0
Bolivia,2021-03-17,150593.0
Bolivia,2021-03-18,155945.0
Bolivia,2021-03-19,164984.0
Bolivia,2021-03-20,167160.0
Bolivia,2021-03-21,168477.0
Bolivia,2021-03-22,180187.0
Bolivia,2021-03-23,198104.0
Bolivia,2021-03-24,218201.0
Bolivia,2021-03-25,238178.0
Bolivia,2021-03-26,259171.0
Bolivia,2021-03-27,263144.0
Bolivia,2021-03-28,263887.0
Bolivia,2021-03-29,275810.0
Bolivia,2021-03-30,289351.0
Bolivia,2021-03-31,304185.0
Bolivia,2021-04-01,318115.0
Bolivia,2021-04-02,320065.0
Bolivia,2021-04-03,321807.0
Bolivia,2021-04-04,323081.0
Bolivia,2021-04-05,339633.0
Bolivia,2021-04-06,357924.0
Bolivia,2021-04-07,378455.0
Bolivia,2021-04-08,400804.0
Bolivia,2021-04-09,423842.0
Bolivia,2021-04-10,428502.0
Bolivia,2021-04-11,431018.0
Bolivia,2021-04-12,447417.0
Bolivia,2021-04-13,465896.0
Bolivia,2021-04-14,486354.0
Bolivia,2021-04-15,507411.0
Bolivia,2021-04-16,530496.0
Bolivia,2021-04-17,536374.0
Bolivia,2021-04-18,539230.0
Bolivia,2021-04-19,557394.0
Bolivia,2021-04-20,577211.0
Bolivia,2021-04-21,596366.0
Bolivia,2021-04-22,619794.0
Bolivia,2021-04-23,647118.0
Bolivia,2021-04-24,656613.0
Bolivia,2021-04-25,660610.0
Bolivia,2021-04-26,688654.0
Bolivia,2021-04-27,722946.0
Bolivia,2021-04-28,762044.0
Bolivia,2021-05-01,848149.0
Bolivia,2021-05-03,878563.0
Bolivia,2021-05-04,909863.0
Bolivia,2021-05-05,941419.0
Bolivia,2021-05-06,966546.0
Bolivia,2021-05-07,990300.0
Bolivia,2021-05-08,997296.0
Bolivia,2021-05-09,998818.0
Bolivia,2021-05-10,1010981.0
Bolivia,2021-05-11,1022419.0
Bolivia,2021-05-12,1031197.0
Bolivia,2021-05-14,1056895.0
Bolivia,2021-05-15,1093965.0
Bolivia,2021-05-16,1103071.0
Bolivia,2021-05-17,1106725.0
Bolivia,2021-05-18,1194572.0
Bolivia,2021-05-21,1301201.0
Bolivia,2021-05-22,1357045.0
Bolivia,2021-05-23,1371216.0
Bolivia,2021-05-24,1415620.0
Bolivia,2021-05-25,1457644.0
Bolivia,2021-05-26,1511957.0
Bolivia,2021-05-27,1564349.0
Bolivia,2021-05-28,1616658.0
Bolivia,2021-05-29,1630173.0
Bolivia,2021-05-30,1635543.0
Bolivia,2021-05-31,1681883.0
Bolivia,2021-06-01,1729799.0
Bolivia,2021-06-02,1767803.0
Bolivia,2021-06-03,1776677.0
Bolivia,2021-06-04,1814885.0
Bolivia,2021-06-05,1825646.0
Bolivia,2021-06-06,1829560.0
Bolivia,2021-06-07,1878702.0
Bolivia,2021-06-09,1940095.0
Bolivia,2021-06-12,2065191.0
Bolivia,2021-06-13,2069629.0
Bolivia,2021-06-15,2117222.0
Bolivia,2021-06-17,2151088.0
Bolivia,2021-06-18,2181452.0
Bolivia,2021-06-21,2231841.0
Bolivia,2021-06-28,2450510.0
Bolivia,2021-06-30,2549403.0
Bolivia,2021-07-01,2647544.0
Bolivia,2021-07-02,2720949.0
Bolivia,2021-07-03,2738912.0
Bolivia,2021-07-04,2762994.0
Bolivia,2021-07-05,2807912.0
Bolivia,2021-07-12,3117521.0
Bolivia,2021-07-19,3619206.0
Bolivia,2021-07-25,4051772.0
Bolivia,2021-07-27,4260287.0
Bolivia,2021-07-29,4426954.0
Bonaire Sint Eustatius and Saba,2021-04-09,7391.0
Bosnia and Herzegovina,2021-02-11,0.0
Bosnia and Herzegovina,2021-04-09,15000.0
Bosnia and Herzegovina,2021-04-27,106464.0
Bosnia and Herzegovina,2021-05-18,136965.0
Bosnia and Herzegovina,2021-05-25,232706.0
Bosnia and Herzegovina,2021-06-13,315780.0
Bosnia and Herzegovina,2021-06-25,456521.0
Bosnia and Herzegovina,2021-07-05,470218.0
Bosnia and Herzegovina,2021-07-21,611641.0
Botswana,2021-03-25,0.0
Botswana,2021-04-02,12945.0
Botswana,2021-04-09,17808.0
Botswana,2021-04-12,25040.0
Botswana,2021-04-16,36652.0
Botswana,2021-04-19,41612.0
Botswana,2021-04-23,47160.0
Botswana,2021-04-26,48411.0
Botswana,2021-04-30,49882.0
Botswana,2021-05-07,53375.0
Botswana,2021-05-10,56101.0
Botswana,2021-05-14,71500.0
Botswana,2021-05-17,88907.0
Botswana,2021-05-21,120055.0
Botswana,2021-05-24,132782.0
Botswana,2021-05-28,142864.0
Botswana,2021-05-31,146725.0
Botswana,2021-06-07,150019.0
Botswana,2021-06-14,174333.0
Botswana,2021-06-18,200893.0
Botswana,2021-06-21,219488.0
Botswana,2021-06-25,241568.0
Botswana,2021-06-28,250345.0
Botswana,2021-07-02,260321.0
Botswana,2021-07-05,267763.0
Botswana,2021-07-09,274241.0
Botswana,2021-07-10,284676.0
Botswana,2021-07-16,310823.0
Botswana,2021-07-19,318107.0
Botswana,2021-07-23,331408.0
Brazil,2021-01-16,0.0
Brazil,2021-01-17,112.0
Brazil,2021-01-18,1109.0
Brazil,2021-01-19,11470.0
Brazil,2021-01-20,28543.0
Brazil,2021-01-21,136519.0
Brazil,2021-01-22,245877.0
Brazil,2021-01-23,537774.0
Brazil,2021-01-24,604722.0
Brazil,2021-01-25,700608.0
Brazil,2021-01-26,848883.0
Brazil,2021-01-27,1129885.0
Brazil,2021-01-28,1450900.0
Brazil,2021-01-29,1668032.0
Brazil,2021-01-30,2003211.0
Brazil,2021-01-31,2074059.0
Brazil,2021-02-01,2124307.0
Brazil,2021-02-02,2292551.0
Brazil,2021-02-03,2521704.0
Brazil,2021-02-04,3073057.0
Brazil,2021-02-05,3074906.0
Brazil,2021-02-06,3401383.0
Brazil,2021-02-07,3553681.0
Brazil,2021-02-08,3605538.0
Brazil,2021-02-09,3820207.0
Brazil,2021-02-10,4120332.0
Brazil,2021-02-11,4406835.0
Brazil,2021-02-12,4696136.0
Brazil,2021-02-13,5125206.0
Brazil,2021-02-14,5236943.0
Brazil,2021-02-15,5293979.0
Brazil,2021-02-16,5609937.0
Brazil,2021-02-17,5883539.0
Brazil,2021-02-18,6206680.0
Brazil,2021-02-19,6535156.0
Brazil,2021-02-20,6813168.0
Brazil,2021-02-21,6950802.0
Brazil,2021-02-22,7028356.0
Brazil,2021-02-23,7297061.0
Brazil,2021-02-24,7551676.0
Brazil,2021-02-25,7799000.0
Brazil,2021-02-26,8101787.0
Brazil,2021-02-27,8322042.0
Brazil,2021-02-28,8433568.0
Brazil,2021-03-01,8465403.0
Brazil,2021-03-02,8841027.0
Brazil,2021-03-03,9277322.0
Brazil,2021-03-04,9739676.0
Brazil,2021-03-05,10169160.0
Brazil,2021-03-10,10362487.0
Brazil,2021-03-11,10740859.0
Brazil,2021-03-12,11149530.0
Brazil,2021-03-13,11362190.0
Brazil,2021-03-14,11422666.0
Brazil,2021-03-15,11895560.0
Brazil,2021-03-17,12682290.0
Brazil,2021-03-18,13013331.0
Brazil,2021-03-19,13335728.0
Brazil,2021-03-20,13479165.0
Brazil,2021-03-21,13562176.0
Brazil,2021-03-22,14116560.0
Brazil,2021-03-23,15209201.0
Brazil,2021-03-24,15943964.0
Brazil,2021-03-25,16557071.0
Brazil,2021-03-26,17032868.0
Brazil,2021-03-27,17519083.0
Brazil,2021-03-28,17706983.0
Brazil,2021-03-29,18082153.0
Brazil,2021-03-30,18222559.0
Brazil,2021-03-31,19155981.0
Brazil,2021-04-02,20632877.0
Brazil,2021-04-03,20956770.0
Brazil,2021-04-04,21070128.0
Brazil,2021-04-05,21960953.0
Brazil,2021-04-06,22850791.0
Brazil,2021-04-07,24197996.0
Brazil,2021-04-08,24981199.0
Brazil,2021-04-09,25735314.0
Brazil,2021-04-10,26548845.0
Brazil,2021-04-11,26741261.0
Brazil,2021-04-12,27432994.0
Brazil,2021-04-13,30801723.0
Brazil,2021-04-14,31703967.0
Brazil,2021-04-18,32947066.0
Brazil,2021-04-19,33755229.0
Brazil,2021-04-20,33807132.0
Brazil,2021-04-21,34058640.0
Brazil,2021-04-22,35024957.0
Brazil,2021-04-23,37112833.0
Brazil,2021-04-24,37730651.0
Brazil,2021-04-25,38027113.0
Brazil,2021-04-26,38986878.0
Brazil,2021-04-27,40168799.0
Brazil,2021-04-28,41003659.0
Brazil,2021-04-29,41989957.0
Brazil,2021-04-30,42698862.0
Brazil,2021-05-01,43036179.0
Brazil,2021-05-02,43173356.0
Brazil,2021-05-03,43962159.0
Brazil,2021-05-04,45273825.0
Brazil,2021-05-05,46185689.0
Brazil,2021-05-06,46542392.0
Brazil,2021-05-07,46875460.0
Brazil,2021-05-10,47365348.0
Brazil,2021-05-11,48193472.0
Brazil,2021-05-12,49188608.0
Brazil,2021-05-13,50308106.0
Brazil,2021-05-14,52093242.0
Brazil,2021-05-15,52641583.0
Brazil,2021-05-16,52771668.0
Brazil,2021-05-17,53624328.0
Brazil,2021-05-18,54332240.0
Brazil,2021-05-19,55098913.0
Brazil,2021-05-20,55960152.0
Brazil,2021-05-25,63740557.0
Brazil,2021-05-26,64568609.0
Brazil,2021-05-27,65268576.0
Brazil,2021-05-28,66432341.0
Brazil,2021-05-29,66934363.0
Brazil,2021-05-30,67088046.0
Brazil,2021-05-31,67482730.0
Brazil,2021-06-01,68244216.0
Brazil,2021-06-02,68919860.0
Brazil,2021-06-03,70330300.0
Brazil,2021-06-04,70743531.0
Brazil,2021-06-05,71429257.0
Brazil,2021-06-06,71691137.0
Brazil,2021-06-09,74812794.0
Brazil,2021-06-10,75890097.0
Brazil,2021-06-11,76758587.0
Brazil,2021-06-13,78133938.0
Brazil,2021-06-14,78906225.0
Brazil,2021-06-15,80268207.0
Brazil,2021-06-16,81540602.0
Brazil,2021-06-17,84102155.0
Brazil,2021-06-18,85390996.0
Brazil,2021-06-19,86475842.0
Brazil,2021-06-20,86960570.0
Brazil,2021-06-21,88353063.0
Brazil,2021-06-22,90077011.0
Brazil,2021-06-23,91593968.0
Brazil,2021-06-24,92917274.0
Brazil,2021-06-27,96804664.0
Brazil,2021-06-28,96913929.0
Brazil,2021-06-29,98827485.0
Brazil,2021-07-01,102780096.0
Brazil,2021-07-04,105301611.0
Brazil,2021-07-05,106909223.0
Brazil,2021-07-06,107628177.0
Brazil,2021-07-07,110101829.0
Brazil,2021-07-08,111477691.0
Brazil,2021-07-09,112774302.0
Brazil,2021-07-11,114456183.0
Brazil,2021-07-12,115832172.0
Brazil,2021-07-13,117005229.0
Brazil,2021-07-14,118886610.0
Brazil,2021-07-15,120873006.0
Brazil,2021-07-16,121802482.0
Brazil,2021-07-17,123793735.0
Brazil,2021-07-18,124113911.0
Brazil,2021-07-19,124906515.0
Brazil,2021-07-20,126643283.0
Brazil,2021-07-21,128405129.0
Brazil,2021-07-22,130432227.0
Brazil,2021-07-23,131522663.0
Brazil,2021-07-24,131845297.0
Brazil,2021-07-25,131967387.0
Brazil,2021-07-26,134539613.0
Brazil,2021-07-27,136509687.0
Brazil,2021-07-28,137880754.0
Brazil,2021-07-29,140028826.0
British Virgin Islands,2021-05-21,15031.0
British Virgin Islands,2021-05-28,16302.0
British Virgin Islands,2021-06-11,19534.0
British Virgin Islands,2021-06-18,20278.0
British Virgin Islands,2021-06-25,21403.0
British Virgin Islands,2021-07-02,22247.0
British Virgin Islands,2021-07-09,22837.0
British Virgin Islands,2021-07-16,24112.0
British Virgin Islands,2021-07-23,26501.0
Brunei,2021-04-02,0.0
Brunei,2021-04-03,754.0
Brunei,2021-04-04,822.0
Brunei,2021-04-05,1214.0
Brunei,2021-04-06,2560.0
Brunei,2021-04-07,3194.0
Brunei,2021-04-08,4026.0
Brunei,2021-04-09,4341.0
Brunei,2021-04-10,5028.0
Brunei,2021-04-11,5145.0
Brunei,2021-04-12,6090.0
Brunei,2021-04-13,6638.0
Brunei,2021-04-14,6701.0
Brunei,2021-04-15,7503.0
Brunei,2021-04-16,7725.0
Brunei,2021-04-17,8454.0
Brunei,2021-04-19,9099.0
Brunei,2021-04-20,9861.0
Brunei,2021-04-21,10715.0
Brunei,2021-04-22,11506.0
Brunei,2021-04-24,12324.0
Brunei,2021-04-26,12947.0
Brunei,2021-04-27,13485.0
Brunei,2021-04-28,14126.0
Brunei,2021-04-29,14876.0
Brunei,2021-05-03,15905.0
Brunei,2021-05-04,16632.0
Brunei,2021-05-05,17776.0
Brunei,2021-05-06,19163.0
Brunei,2021-05-08,20990.0
Brunei,2021-05-09,21030.0
Brunei,2021-05-10,23188.0
Brunei,2021-05-11,25065.0
Brunei,2021-05-18,28051.0
Brunei,2021-05-21,33305.0
Brunei,2021-05-22,35946.0
Brunei,2021-05-23,35946.0
Brunei,2021-05-24,38964.0
Brunei,2021-05-25,42146.0
Brunei,2021-05-26,45802.0
Brunei,2021-05-27,49371.0
Brunei,2021-05-28,49425.0
Brunei,2021-05-29,52775.0
Brunei,2021-06-02,55085.0
Brunei,2021-06-07,58450.0
Brunei,2021-06-09,60156.0
Brunei,2021-06-10,61225.0
Brunei,2021-06-11,61289.0
Brunei,2021-06-13,62343.0
Brunei,2021-06-14,63486.0
Brunei,2021-06-17,65972.0
Brunei,2021-06-18,66038.0
Brunei,2021-06-19,66972.0
Brunei,2021-06-21,69877.0
Brunei,2021-06-26,76471.0
Brunei,2021-06-28,79554.0
Brunei,2021-06-29,82193.0
Brunei,2021-06-30,84458.0
Brunei,2021-07-01,87409.0
Brunei,2021-07-02,87792.0
Brunei,2021-07-03,91146.0
Brunei,2021-07-04,92295.0
Brunei,2021-07-05,96017.0
Brunei,2021-07-06,99795.0
Brunei,2021-07-07,103633.0
Brunei,2021-07-08,107767.0
Brunei,2021-07-09,108457.0
Brunei,2021-07-13,121241.0
Brunei,2021-07-16,125751.0
Brunei,2021-07-19,134505.0
Brunei,2021-07-21,137910.0
Brunei,2021-07-23,142014.0
Brunei,2021-07-24,145503.0
Brunei,2021-07-25,146727.0
Brunei,2021-07-26,150102.0
Bulgaria,2020-12-29,1719.0
Bulgaria,2020-12-30,4608.0
Bulgaria,2021-01-01,4739.0
Bulgaria,2021-01-05,5448.0
Bulgaria,2021-01-06,7913.0
Bulgaria,2021-01-07,11117.0
Bulgaria,2021-01-08,13355.0
Bulgaria,2021-01-09,13473.0
Bulgaria,2021-01-11,14161.0
Bulgaria,2021-01-12,15780.0
Bulgaria,2021-01-13,17038.0
Bulgaria,2021-01-14,17686.0
Bulgaria,2021-01-15,18126.0
Bulgaria,2021-01-16,18332.0
Bulgaria,2021-01-17,18453.0
Bulgaria,2021-01-18,19638.0
Bulgaria,2021-01-19,22226.0
Bulgaria,2021-01-20,24127.0
Bulgaria,2021-01-21,25251.0
Bulgaria,2021-01-22,26101.0
Bulgaria,2021-01-23,26119.0
Bulgaria,2021-01-24,26143.0
Bulgaria,2021-01-25,26798.0
Bulgaria,2021-01-26,29122.0
Bulgaria,2021-01-27,32917.0
Bulgaria,2021-01-28,37636.0
Bulgaria,2021-01-29,40805.0
Bulgaria,2021-01-30,41020.0
Bulgaria,2021-01-31,41125.0
Bulgaria,2021-02-01,42634.0
Bulgaria,2021-02-02,45917.0
Bulgaria,2021-02-03,50124.0
Bulgaria,2021-02-04,54025.0
Bulgaria,2021-02-05,56860.0
Bulgaria,2021-02-06,57016.0
Bulgaria,2021-02-07,57038.0
Bulgaria,2021-02-08,58888.0
Bulgaria,2021-02-09,62428.0
Bulgaria,2021-02-10,66163.0
Bulgaria,2021-02-11,71123.0
Bulgaria,2021-02-12,74694.0
Bulgaria,2021-02-13,75320.0
Bulgaria,2021-02-14,75388.0
Bulgaria,2021-02-15,77436.0
Bulgaria,2021-02-16,81338.0
Bulgaria,2021-02-17,85920.0
Bulgaria,2021-02-18,90514.0
Bulgaria,2021-02-19,104268.0
Bulgaria,2021-02-20,108356.0
Bulgaria,2021-02-21,119354.0
Bulgaria,2021-02-22,131063.0
Bulgaria,2021-02-23,148226.0
Bulgaria,2021-02-24,168462.0
Bulgaria,2021-02-25,188512.0
Bulgaria,2021-02-26,204439.0
Bulgaria,2021-02-27,209760.0
Bulgaria,2021-02-28,212445.0
Bulgaria,2021-03-01,223539.0
Bulgaria,2021-03-02,243772.0
Bulgaria,2021-03-03,248169.0
Bulgaria,2021-03-04,268544.0
Bulgaria,2021-03-05,284464.0
Bulgaria,2021-03-06,287118.0
Bulgaria,2021-03-07,288631.0
Bulgaria,2021-03-08,294132.0
Bulgaria,2021-03-09,302151.0
Bulgaria,2021-03-10,309145.0
Bulgaria,2021-03-11,324446.0
Bulgaria,2021-03-12,336660.0
Bulgaria,2021-03-13,337904.0
Bulgaria,2021-03-14,338879.0
Bulgaria,2021-03-15,341707.0
Bulgaria,2021-03-16,345994.0
Bulgaria,2021-03-17,350702.0
Bulgaria,2021-03-18,356052.0
Bulgaria,2021-03-19,362721.0
Bulgaria,2021-03-20,366547.0
Bulgaria,2021-03-21,368905.0
Bulgaria,2021-03-22,376370.0
Bulgaria,2021-03-23,388805.0
Bulgaria,2021-03-24,401309.0
Bulgaria,2021-03-25,415601.0
Bulgaria,2021-03-26,430228.0
Bulgaria,2021-03-27,434158.0
Bulgaria,2021-03-28,436541.0
Bulgaria,2021-03-29,445547.0
Bulgaria,2021-03-30,458731.0
Bulgaria,2021-03-31,472443.0
Bulgaria,2021-04-01,486002.0
Bulgaria,2021-04-02,498085.0
Bulgaria,2021-04-03,502078.0
Bulgaria,2021-04-04,503570.0
Bulgaria,2021-04-05,510049.0
Bulgaria,2021-04-06,519635.0
Bulgaria,2021-04-07,533453.0
Bulgaria,2021-04-08,552516.0
Bulgaria,2021-04-09,567396.0
Bulgaria,2021-04-10,571062.0
Bulgaria,2021-04-11,572662.0
Bulgaria,2021-04-12,579992.0
Bulgaria,2021-04-13,590495.0
Bulgaria,2021-04-14,605377.0
Bulgaria,2021-04-15,620375.0
Bulgaria,2021-04-16,634129.0
Bulgaria,2021-04-17,637216.0
Bulgaria,2021-04-18,638443.0
Bulgaria,2021-04-19,645486.0
Bulgaria,2021-04-20,657333.0
Bulgaria,2021-04-21,676501.0
Bulgaria,2021-04-22,698517.0
Bulgaria,2021-04-23,716940.0
Bulgaria,2021-04-24,721170.0
Bulgaria,2021-04-25,723240.0
Bulgaria,2021-04-26,734150.0
Bulgaria,2021-04-27,750899.0
Bulgaria,2021-04-28,776254.0
Bulgaria,2021-04-29,803176.0
Bulgaria,2021-04-30,815463.0
Bulgaria,2021-05-01,821218.0
Bulgaria,2021-05-02,824623.0
Bulgaria,2021-05-03,833510.0
Bulgaria,2021-05-04,844643.0
Bulgaria,2021-05-05,877124.0
Bulgaria,2021-05-06,884254.0
Bulgaria,2021-05-07,922371.0
Bulgaria,2021-05-08,932419.0
Bulgaria,2021-05-09,938064.0
Bulgaria,2021-05-10,963539.0
Bulgaria,2021-05-11,999287.0
Bulgaria,2021-05-12,1035763.0
Bulgaria,2021-05-13,1073523.0
Bulgaria,2021-05-14,1106760.0
Bulgaria,2021-05-15,1113351.0
Bulgaria,2021-05-16,1116741.0
Bulgaria,2021-05-17,1134977.0
Bulgaria,2021-05-18,1161048.0
Bulgaria,2021-05-19,1191397.0
Bulgaria,2021-05-20,1225601.0
Bulgaria,2021-05-21,1250667.0
Bulgaria,2021-05-22,1257015.0
Bulgaria,2021-05-23,1260683.0
Bulgaria,2021-05-24,1265855.0
Bulgaria,2021-05-25,1282717.0
Bulgaria,2021-05-26,1303575.0
Bulgaria,2021-05-27,1321786.0
Bulgaria,2021-05-28,1341130.0
Bulgaria,2021-05-29,1348204.0
Bulgaria,2021-05-30,1353249.0
Bulgaria,2021-05-31,1365923.0
Bulgaria,2021-06-01,1383971.0
Bulgaria,2021-06-02,1405952.0
Bulgaria,2021-06-03,1429105.0
Bulgaria,2021-06-04,1450850.0
Bulgaria,2021-06-05,1456841.0
Bulgaria,2021-06-06,1464251.0
Bulgaria,2021-06-07,1478774.0
Bulgaria,2021-06-08,1500534.0
Bulgaria,2021-06-09,1524541.0
Bulgaria,2021-06-10,1548304.0
Bulgaria,2021-06-11,1568793.0
Bulgaria,2021-06-12,1573761.0
Bulgaria,2021-06-13,1577024.0
Bulgaria,2021-06-14,1586678.0
Bulgaria,2021-06-15,1602136.0
Bulgaria,2021-06-16,1619744.0
Bulgaria,2021-06-17,1637956.0
Bulgaria,2021-06-18,1653186.0
Bulgaria,2021-06-19,1657042.0
Bulgaria,2021-06-20,1660175.0
Bulgaria,2021-06-21,1668677.0
Bulgaria,2021-06-22,1681399.0
Bulgaria,2021-06-23,1695298.0
Bulgaria,2021-06-24,1709510.0
Bulgaria,2021-06-25,1721790.0
Bulgaria,2021-06-26,1724896.0
Bulgaria,2021-06-27,1727616.0
Bulgaria,2021-06-28,1735675.0
Bulgaria,2021-06-29,1748265.0
Bulgaria,2021-06-30,1761277.0
Bulgaria,2021-07-01,1773581.0
